ZONA;CF;FINCA;COD CAM;CAMPO;HA;VARIEDAD;DISTSUR;TIPO DE SUELO;RIEGO;CICLO;%DESP;DIASRESI;MM(AB-MY);HRRIEGO;KgN/Ha;TM/HA;TM/HAMES;EDAD
2;55;El Zapote;55001;Z-01;44.53; RB86-7515 ;1.75; Franco Arenoso ; Goteo ;1920;;0;0;0;135.6264;59.34251218;4.23875087;14
2;55;El Zapote;55005;Z-05;2.09; CP72-2086 ;2.4; Franco Arcilloso ; Goteo ;1920;0.495;33;0;42;156.9525502;93.9150012;7.8262501;12
2;55;El Zapote;55006;Z-06;10.59; RB86-7515 ;1.9; Franco Arcillo Arenoso ; Goteo ;1920;0.42525;42;0;48;142.5979802;107.2965247;8.941377056;12
2;55;El Zapote;55007;Z-07;20.08; RB86-7515 ;2.2; Franco Arenoso ; Goteo ;1920;0.3805;39;0;62;142.6007331;149.8404871;11.52619132;13
2;55;El Zapote;55009;Z-09;1.9; RB86-7515 ;2.2; Franco Arcilloso ; Goteo ;1920;0.475;37;0;42;144.3683368;143.3040853;11.94200711;12
2;55;El Zapote;55010;Z-10;12.31; RB86-7515 ;1.65; Franco Arcillo Arenoso ; Goteo ;1920;;29;0;48;125.442;103.1658198;7.368987131;14
2;55;El Zapote;55011;Z-11;7.39; RB86-7515 ;1.65; Franco Arcillo Arenoso ; Goteo ;1920;;0;0;0;135.6264;67.24695951;4.803354251;14
2;55;El Zapote;55013;Z-13;5.75; RB86-7515 ;1.65; Franco Arenoso ; Goteo ;1920;;0;0;0;135.6264;97.90696454;6.99335461;14
2;55;El Zapote;55014;Z-14;5.7; CP72-2086 ;1.75; Franco Arcilloso ; Goteo ;1920;;17;0;42;125.442;99.83166133;8.319305111;12
2;55;El Zapote;55016;Z-16;8.22; RB86-7515 ;1.75; Franco Arcilloso ; Goteo ;1920;0.655;67;0;36;125.442;112.7908433;8.676218714;13
2;55;El Zapote;55017;Z-17;8; RB86-7515 ;1.9; Franco Arcilloso ; Goteo ;1920;;0;0;0;135.6264;73.46802634;5.651386642;13
2;55;El Zapote;55018;Z-18;6.46; RB86-7515 ;1.9; Franco Arcilloso ; Goteo ;1920;;27;0;36;125.442;84.09444023;6.006745731;14
2;55;El Zapote;55019;Z-19;16.91; RB86-7515 ;1.65; Franco Arenoso ; Goteo ;1920;0.398;39;0;66;126.1096393;89.22792162;6.863686278;13
2;55;El Zapote;55021;Z-21;6.27; RB86-7515 ;1.9; Franco Arenoso ; Goteo ;1920;;0;0;0;135.6264;73.34336909;5.641797623;13
2;55;El Zapote;55022;Z-22;9.71; RB86-7515 ;1.9; Franco Arcilloso ; Gravedad ;1920;;87;0;0;125.442;66.95433084;5.150333141;13
2;55;El Zapote;55024;Z-24;5.03; RB86-7515 ;1.9; Franco Arenoso ; Gravedad ;1920;;33;0;0;137.9113837;123.4236226;8.815973044;14
2;55;El Zapote;55027;Z-27;8.69; RB86-7515 ;1.5; Franco Arcilloso ; Gravedad ;1920;;0;0;18;0;0;0;0
2;55;El Zapote;55028;Z-27A;3.11; RB86-7515 ;1.65; Franco Arenoso ; Gravedad ;1920;;0;0;0;135.6264;35.87378529;2.989482107;12
2;55;El Zapote;55029;Z-28;17.02; RB86-7515 ;1.65; Franco Arenoso ; Gravedad ;1920;;32;0;86;126.179027;85.47316099;6.574858538;13
2;55;El Zapote;55031;Z-30;16.94; CP72-2086 ;1.5; Franco Arcilloso ; Gravedad ;1920;0.562;32;0;86;125.442;100.551855;7.734758073;13
2;55;El Zapote;55063;Z-31A;5.29; CP72-2086 ;1.5; Arcilloso ; Gravedad ;1920;;40;0;44;125.442;105.4612089;7.532943493;14
2;55;El Zapote;55033;Z-32;3.41; RB86-7515 ;1.65; Arcilloso ; Goteo ;1920;;0;0;0;135.6264;38.02771312;2.925208701;13
2;55;El Zapote;55034;Z-33;6.94; RB86-7515 ;1.65; Franco Arcilloso ; Goteo ;1920;;0;0;18;0;0;0;0
2;55;El Zapote;55035;Z-34;15.55; RB86-7515 ;1.65; Arcilloso ; Goteo ;1920;;0;0;68;135.6264;67.55858152;13.5117163;5
2;54;Los J¡caros;54001;GTE.-01;30; CP72-2086 ;2.2; Franco Arcilloso ; Goteo ;1920;0.274166667;25;0;86.25;142.8645;142.1457061;12.92233692;11
2;54;Los J¡caros;54006;GTE.-03;10.8; CP72-2086 ;2.2; Arcilloso ; Goteo ;1920;0.513;23;0;62.5;153.4147917;93.02829378;7.156022599;13
2;54;Los J¡caros;54007;GTE.-04;13.49; CP72-2086 ;2.2; Arcilloso ; Goteo ;1920;0.28;14;0;65.25;142.5829503;126.4494639;9.726881837;13
2;54;Los J¡caros;54009;GTE.-05;8.3; Otras ;2.2; Arcilloso ; Goteo ;1920;0.3178;32;0;68.5;142.3187349;86.28370018;7.843972743;11
2;54;Los J¡caros;54010;GTE.-05A;1.9; CP89-2143 ;2.2; Arcilloso ; Goteo ;1920;;21;0;140;93.53131579;0;0;0
2;54;Los J¡caros;54011;GTE.-06;2.6; CP72-2086 ;2.2; Arcilloso ; Goteo ;1920;0.078666667;24;0;58.5;142.7304808;133.3271808;12.1206528;11
2;54;Los J¡caros;54014;GTE.-07;21.54; CP72-2086 ;2.2; Arcilloso ; Goteo ;1920;0.499666667;37;0;76.5;151.9009053;124.5704481;9.582342165;13
2;54;Los J¡caros;54018;GTE.-08;10.69; Otras ;2.2; Franco Arcilloso ; Goteo ;1920;0.52875;27;0;75.5;107.6189792;93.8170585;8.5288235;11
2;54;Los J¡caros;54019;GTE.-09;11.47; CP88-1165 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;0.212666667;29;0;86;142.6305798;97.61268001;8.873880001;11
2;54;Los J¡caros;54012;GTE-06A;11.31; CP72-2086 ;2.2; Arcilloso ; Gravedad ;1920;0.604;30;0;117;142.3376658;76.73336199;6.975760181;11
2;54;Los J¡caros;54036;GTE-08A;6.7; CP72-2086 ;1.9; Franco ; Gravedad ;1920;0.416;36;0;19.75;149.0013806;108.8638554;7.77598967;14
2;54;Los J¡caros;54020;POTRI-01;26.98; CP89-2143 ;2.2; Franco Arcillo Arenoso ; Gravedad ;1920;0.274166667;32;0;175.5;136.7866434;112.2690702;9.355755849;12
2;54;Los J¡caros;54022;POTRI-03;5.64; RB86-7515 ;2.2; Franco Arenoso ; Gravedad ;1920;;37;0;169;142.7162234;113.0133168;8.07237977;14
2;54;Los J¡caros;54023;POTRI-04;6.67; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Gravedad ;1920;;0;0;159.5;134.7827586;146.6984074;12.22486728;12
2;54;Los J¡caros;54024;POTRI-04A;3.5; RB86-7515 ;2.2; Franco Arcilloso ; Gravedad ;1920;;18;0;169;135.6264;54.2670781;5.42670781;10
2;54;Los J¡caros;54040;POTRI-04B;3; RB86-7515 ;2.2; Franco ; Gravedad ;1920;;33;0;169;170.7405;90.75199656;7.56266638;12
2;54;Los J¡caros;54025;POTRI-05;3.72; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Gravedad ;1920;;45;0;169;143.3141129;63.4934965;5.291124708;12
2;54;Los J¡caros;54026;TELP-01;16.61; CP00-1101 ;2.2; Franco Arcilloso ; Gravedad ;1920;0.1675;44;0;74.5;147.2678507;111.6041732;9.300347766;12
2;54;Los J¡caros;54027;TELP-02;30.8; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Gravedad ;1920;0.2802;25;0;104.25;151.6049067;137.5898099;12.50816454;11
2;54;Los J¡caros;54028;TELP-03;13.85; Otras ;2.2; Franco Arcilloso ; Gravedad ;1920;0.274875;28;0;58.5;142.6506498;90.50442708;8.227675189;11
2;54;Los J¡caros;54042;TELP-03A;11.92; CP00-1101 ;2.2; Franco Arcilloso ; Gravedad ;1920;0.454;42;0;66.5;147.3312081;107.3445886;8.945382381;12
2;35;Los J¡caros - La Teca;35003;GEMELOS;22.31; CP72-2086 ;2.2; Franco ; Gravedad ;1920;;17;0;124;167.9255842;132.0935135;9.435250966;14
2;35;Los J¡caros - La Teca;35001;LJ-01;9; CP72-2086 ;2.2; Franco ; Gravedad ;1920;0.363333333;25;0;29;142.8645;154.6454466;11.89580358;13
2;35;Los J¡caros - La Teca;35004;LJ-01A;3; CP72-2086 ;2.2; Franco ; Goteo ;1920;;24;0;56.5;149.96;0;0;0
2;35;Los J¡caros - La Teca;35002;LJ-02;5; CP72-2086 ;2.2; Franco ; Goteo ;1920;0.8158;27;0;55.75;158.8932;110.222442;9.185203497;12
2;35;Los J¡caros - La Teca;35005;LJ-02A;6.37; CP72-2086 ;2.2; Franco ; Goteo ;1920;;0;0;55.75;153.680563;110.9571707;9.24643089;12
2;53;Montelimar;53001;A-01;1.11; CG04-10295 ;1.65; Franco Arenoso ; Goteo ;1920;0.067;38;0;0;124.3118919;106.6539955;8.887832957;12
2;53;Montelimar;53207;A-01A;0.72; Otras ;1.65; Franco Arenoso ; Goteo ;1920;;0;0;16;125.4394444;85.70701023;7.142250852;12
2;53;Montelimar;53002;A-02;25.94; Otras ;2; Franco Arcillo Arenoso ; Goteo ;1920;;20;0;56;116.655;120.8846621;10.07372184;12
2;53;Montelimar;53209;A-02A;15; Otras ;1.5; Franco Arcillo Arenoso ; Goteo ;1920;;0;0;0;0;0;0;0
2;53;Montelimar;53211;A-02B;21.88; Otras ;1.65; Franco Arenoso ; Goteo ;1920;;0;0;0;0;0;0;0
2;53;Montelimar;53005;A-05;2.8; Otras ;1.65; Franco Arcillo Arenoso ; Goteo ;1920;;73;0;0;126.9353571;97.76968366;8.147473639;12
2;53;Montelimar;53007;A-07;3.25; Otras ;1.65; Franco Arcillo Arenoso ; Goteo ;1920;;20;0;0;128.6584615;125.8269522;10.48557935;12
2;53;Montelimar;53008;A-08;1.76; Otras ;1.65; Franco Arcillo Arenoso ; Goteo ;1920;;25;0;21;135.6264;61.23813545;6.123813545;10
2;53;Montelimar;53176;A-08A;0.98; Otras ;1.65; Franco Arenoso ; Goteo ;1920;;0;0;22;0;0;0;0
2;53;Montelimar;53019;A-19;1.27; Otras ;1.65; Franco Arenoso ; Goteo ;1920;;24;0;0;123.4665354;143.2074962;13.01886329;11
2;53;Montelimar;53020;B-01;13.32; CP72-2086 ;2.6; Franco Arcillo Arenoso ; Goteo ;1920;0.29;48;0;197.5;142.566277;119.4426253;9.187894254;13
2;53;Montelimar;53023;B-04;1.27; CP72-2086 ;1.9; Franco Arcillo Arenoso ; Goteo ;1920;0.567;35;0;66;153.9216142;177.3637566;13.64336589;13
2;53;Montelimar;53024;B-05;13.08; CP72-2086 ;2.6; Franco Arcillo Arenoso ; Goteo ;1920;;29;0;266.5;179.5156858;138.4077493;11.53397911;12
2;53;Montelimar;53210;B-05A;3.17; CP72-2086 ;2.6; Franco Arcillo Arenoso ; Goteo ;1920;;0;0;0;0;0;0;0
2;53;Montelimar;53027;B-08;12.23; CG04-10295 ;2.2; Franco Arcilloso ; Goteo ;1920;;34;0;187;142.4855642;119.1815926;9.931799382;12
2;53;Montelimar;53028;B-09;2.25; CG04-10295 ;1.9; Franco Arcillo Arenoso ; Gravedad ;1920;0.615;91;0;131;153.7826;121.0710034;10.08925028;12
2;53;Montelimar;53029;B-10;5.85; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;0.2895;33;0;165;142.5607231;145.9329348;12.1610779;12
2;53;Montelimar;53032;B-13;1.47; CP72-2086 ;2.2; Franco Arcilloso ; Goteo ;1920;0.32925;43;0;53;142.5089388;125.3554919;10.44629099;12
2;53;Montelimar;53034;B-15;8.96; RB86-7515 ;2.2; Franco Arcilloso ; Goteo ;1920;0.79;67;0;176;150.782404;130.0359748;11.82145225;11
2;53;Montelimar;53170;B-15A;4.02; CG04-10295 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;;33;0;116;142.5524552;105.9260176;8.827168133;12
2;53;Montelimar;53035;B-16;2.56; RB86-7515 ;1.9; Franco Arcillo Arenoso ; Goteo ;1920;0.6495;35;0;109;142.5106055;174.5753307;14.54794423;12
2;53;Montelimar;53036;B-17;2.4; RB86-7515 ;1.9; Arcilloso ; Goteo ;1920;0.697;46;0;53;141.3835875;116.878608;8.99066215;13
2;53;Montelimar;53037;B-18;2.29; RB86-7515 ;2.2; Franco Arcilloso ; Goteo ;1920;0.414666667;26;0;130;142.5145284;122.8480136;9.449847201;13
2;53;Montelimar;53038;B-19;7.22; RB86-7515 ;1.75; Franco Arcillo Arenoso ; Goteo ;1920;;32;0;64;127.4110803;93.68025459;8.516386781;11
2;53;Montelimar;53068;D-01;19.4; CG04-10295 ;1.65; Franco Arenoso ; Goteo ;1920;;45;0;24;131.8003144;109.286015;9.935092272;11
2;53;Montelimar;53205;D-02A;1.49; CP08-2256 ;1.4; Franco Arenoso ; Goteo ;1920;0.133;12;0;16;126.2838926;122.1303475;10.17752896;12
2;53;Montelimar;53070;D-03;9.7; CP72-2086 ;1.5; Franco Arenoso ; Mini Aspersi¢n ;1920;0.1115;27;0;48;125.6575361;122.9924188;11.18112898;11
2;53;Montelimar;53071;D-04;3.94; CP72-2086 ;1.5; Franco Arenoso ; Goteo ;1920;;24;0;0;135.6264;99.82405661;9.074914237;11
2;53;Montelimar;53072;D-05;1.3; CG04-10295 ;1.65; Franco Arcillo Arenoso ; Gravedad ;1920;;28;0;0;168.8642308;101.0751904;8.422932537;12
2;53;Montelimar;53075;D-08;5.63; CP72-2086 ;1.5; Franco Arcilloso ; Gravedad ;1920;0.223;25;0;24;125.442;102.5466414;9.322421945;11
2;53;Montelimar;53077;D-10;2.26; CG04-10295 ;1.65; Franco Arenoso ; Gravedad ;1920;;26;0;0;129.5123894;90.19614722;7.516345602;12
2;53;Montelimar;53078;D-11;3.24; CP72-2086 ;1.5; Franco Arcillo Arenoso ; Gravedad ;1920;0.283;32;0;24;125.1838889;156.9624664;13.08020553;12
2;53;Montelimar;53079;D-12;4.72; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;1920;0.306666667;35;0;24;124.0245763;111.287771;9.273980919;12
2;53;Montelimar;53081;D-14;4.96; Otras ;1; Franco Arcilloso ; Goteo ;1920;0.163;32;0;56;126.453629;111.4411934;8.572399495;13
2;53;Montelimar;53082;D-15;9.07; NA56-42 ;1.75; Franco Arenoso ; Goteo ;1920;0.265;33;0;0;124.4738699;110.4008134;9.200067783;12
2;53;Montelimar;53206;D-15A;0.7; CG04-10295 ;1.65; Franco Arenoso ; Goteo ;1920;;16;0;24;129.3105061;72.04783375;6.003986146;12
2;53;Montelimar;53084;D-17;4.2; CG04-10295 ;1.65; Franco Arcillo Arenoso ; Goteo ;1920;;18;0;8;129.4242857;96.1253888;7.394260677;13
2;53;Montelimar;53085;E-01;7.89; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;;70;0;174;146.5523561;124.1234288;10.34361907;12
2;53;Montelimar;53087;E-03;19.74; NA56-42 ;2.6; Arcilloso ; Goteo ;1920;0.589;33;0;77;148.6155137;107.2171163;8.934759694;12
2;53;Montelimar;53089;E-05;2.29; CG04-10295 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;;0;0;161;187.6152183;93.37499009;7.182691546;13
2;53;Montelimar;53093;E-09;3.48; RB86-7515 ;2.2; Arcilloso ; Goteo ;1920;;74;0;51;144.1862069;86.39295496;6.64561192;13
2;53;Montelimar;53094;E-10;11.54; CP72-2086 ;2.6; Arcilloso ; Goteo ;1920;;0;0;181;142.6000997;0;0;0
2;53;Montelimar;53097;E-13;5.07; RB86-7515 ;2.2; Franco Arcilloso ; Goteo ;1920;0.387333333;40;0;51;142.5964615;98.2703223;8.189193525;12
2;53;Montelimar;53098;E-14;8.02; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;0.45;40;0;87;142.5951247;70.89832503;5.908193753;12
2;53;Montelimar;53099;E-15;2.4; RB86-7515 ;1.9; Franco Arcilloso ; Goteo ;1920;0.5725;35;0;68;142.51605;100.114948;8.342912334;12
2;53;Montelimar;53100;E-16;14.55; RB86-7515 ;2.2; Franco Arcilloso ; Goteo ;1920;;43;0;86;142.4837196;97.6847628;7.514212523;13
2;53;Montelimar;53102;E-18;8.46; NA56-42 ;2.6; Franco Arcilloso ; Goteo ;1920;;84;0;187;142.5926596;88.47603141;7.373002618;12
2;53;Montelimar;53180;E-19A;3.12; Otras ;2.2; Franco Arcilloso ; Goteo ;1920;;0;0;155;135.6264;109.2230629;13.65288286;8
2;53;Montelimar;53104;E-20;5.02; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;0.2;43;0;169;113.5974765;125.5403313;9.656948558;13
2;53;Montelimar;53105;E-21;7.88; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;;39;0;107;153.5390977;88.77390847;7.397825706;12
2;53;Montelimar;53106;E-22;4.18; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;;0;0;196;104.0877391;89.38225465;9.931361628;9
2;53;Montelimar;53107;E-23;4.75; Otras ;1.65; Franco ; Goteo ;1920;;40;0;36;141.7274526;0;0;0
2;53;Montelimar;53108;E-24;2.7; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;;42;0;49;157.4219667;79.69596976;6.641330814;12
2;53;Montelimar;53109;E-25;7.8; NA56-42 ;1.9; Franco Arcillo Arenoso ; Goteo ;1920;0.4725;35;0;86;142.5696577;124.8427835;10.40356529;12
2;53;Montelimar;53110;E-26;14.43; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;;44;0;115;150.782501;99.79828729;8.316523941;12
2;53;Montelimar;53111;E-27;0.72; RB84-5210 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;;40;0;117;136.766625;65.62468815;10.93744803;6
2;53;Montelimar;53112;E-28;3.76; NA56-42 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;0.41;44;0;77;142.6235505;134.2897999;11.19081666;12
2;53;Montelimar;53115;F-01;0.81; CP73-1547 ;1.4; Franco Arcillo Arenoso ; Goteo ;1920;0.272;27;0;17;129.0555556;110.0601195;9.171676628;12
2;53;Montelimar;53116;F-02;2.06; Otras ;1.65; Franco Arcillo Arenoso ; Goteo ;1920;;0;0;8;147.7401138;0;0;0
2;53;Montelimar;53117;F-03;4.35; RB86-7515 ;1.5; Franco Arcilloso ; Goteo ;1920;0.49;34;0;82;133.7849365;110.1917292;9.182644101;12
2;53;Montelimar;53212;F-03A;5.2; CP72-2086 ;2.2; Franco Arcilloso ; Goteo ;1920;;0;0;0;0;0;0;0
2;53;Montelimar;53118;F-04;12.23; RB86-7515 ;1.9; Franco Arcillo Arenoso ; Goteo ;1920;0.3625;37;0;269;141.8872445;101.5853773;10.15853773;10
2;53;Montelimar;53121;GALL-01;14.68; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;0.459;42;0;142;142.6033999;126.9825316;10.58187764;12
2;53;Montelimar;53124;GALL-03;12.49; NA56-42 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;0.41125;31;0;0;135.5858287;126.5458848;11.50417134;11
2;53;Montelimar;53125;GALL-04;9.99; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;0.543;41;0;0;142.3099099;110.1682281;9.180685677;12
2;53;Montelimar;53126;GALL-05;9.66; NA56-42 ;1.9; Franco Arcillo Arenoso ; Mini Aspersi¢n ;1920;0.2074;37;0;0;140.6785714;118.4829287;9.114071442;13
2;53;Montelimar;53128;LAV-01;7.2; NA56-42 ;2.2; Franco Arenoso ; Mini Aspersi¢n ;1920;;26;0;225;90.01625;94.21307426;7.851089522;12
2;53;Montelimar;53129;LAV-02;14.38; CP00-1101 ;2.2; Franco Arcilloso ; Mini Aspersi¢n ;1920;0.423;23;0;0;143.9355355;122.0752578;11.09775071;11
2;53;Montelimar;53187;LAV-02A;4.7; CP72-2086 ;2.2; Arcilloso ; Goteo ;1920;0.27;30;0;224;142.3455319;122.9099742;10.24249785;12
2;53;Montelimar;53130;LAV-03;12.22; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;0.345;41;0;133;142.0033552;124.9895306;11.3626846;11
2;53;Montelimar;53141;P-01;22.56; Otras ;2.2; Franco Arcilloso ; Goteo ;1920;;34;0;0;131.5954787;110.7548888;9.229574066;12
2;53;Montelimar;53195;POTRISEC-01;6.6; CP72-2086 ;2.2; Franco Arcilloso ; Goteo ;1920;;0;0;298.5;151.6697259;132.7234845;12.06577132;11
2;53;Montelimar;53143;R-01;6.26; Otras ;2.2; Franco Arcilloso ; Goteo ;1920;;53;0;0;111.6935568;104.9222925;8.743524374;12
2;53;Montelimar;53144;R-01A;4.8; CP72-2086 ;2.2; Franco Arcilloso ; Goteo ;1920;;0;0;0;0;0;0;0
2;53;Montelimar;53145;R-03;9.62; RB86-7515 ;1.65; Franco Arcillo Arenoso ; Goteo ;1920;;36;0;145;136.9169439;77.13954224;6.428295187;12
2;53;Montelimar;53147;R-05;6.09; RB86-7515 ;1.65; Franco Arcillo Arenoso ; Goteo ;1920;;34;0;0;133.8871921;83.2978158;7.572528709;11
2;53;Montelimar;53148;R-06;9.7; RB86-7515 ;1.65; Franco Arcillo Arenoso ; Goteo ;1920;;46;0;0;134.9255876;95.06509233;7.922091027;12
2;53;Montelimar;53150;R-08;2.58; NA56-42 ;1.65; Franco Arcillo Arenoso ; Goteo ;1920;;28;0;37;0;0;0;0
2;53;Montelimar;53151;SAN IGN-01;10.53; NA56-42 ;1.9; Arcilloso ; Goteo ;1920;0.374;24;0;220;142.9538462;104.2339706;8.686164218;12
2;53;Montelimar;53173;SAN ING-01A;1.62; CG04-10295 ;2.4; Franco Arenoso ; Goteo ;1920;;0;0;104;154.8666667;95.96205992;7.381696917;13
2;28;Ronald Guido;28001;RG-0101;11.56; Otras ;1.7; Franco Arcilloso ; Goteo ;1920;0.43325;38;0;108;144.2329801;108.8037157;8.369516594;13
2;28;Ronald Guido;28011;RG-0105A;5.28; CP72-2086 ;1.7; Franco Arcilloso ; Goteo ;1920;0.509;30;0;110.7;142.9832898;118.2824265;9.09864819;13
2;80;Rosario SD;80001;Rosario-01;19.21; CP72-2086 ;1.65; Franco ; Goteo ;1920;;0;0;0;0;0;0;0
3;84;Azacualpa;84004;A-04;77.32; CP89-2143 ;2.2; Franco Arenoso ; Goteo ;1920;0.310571429;54;0;231.7;142.5283109;91.17890947;7.598242456;12
3;64;Buen Suceso;64001;M-01;3.67; RB86-7515 ;2.2; Arcilloso ; Goteo ;1920;0.4705;34;0;41.5;142.6050136;49.53642434;3.538316024;14
3;64;Buen Suceso;64003;M-03;3.62; RB86-7515 ;2.2; Arcilloso ; Secano ;1920;0.3975;33;0;101.5;144.6280663;80.40222514;6.700185428;12
3;64;Buen Suceso;64004;M-04;4.6; RB86-7515 ;2.2; Arcilloso ; Goteo ;1920;0.3915;36;0;77;142.591;83.07613301;6.923011084;12
3;64;Buen Suceso;64005;M-05;19.49; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;0.66155;75;0;204.8;142.637763;109.3163799;8.408952301;13
3;64;Buen Suceso;64012;S-03;13.96; CP72-2086 ;1.9; Franco Arcillo Arenoso ; Goteo ;1920;0.518333333;40;0;182.5;142.5861605;90.92770252;6.494835894;14
3;64;Buen Suceso;64018;S-09;3.46; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;;28;0;94.5;72.6;0;0;0
3;64;Buen Suceso;64019;S-10;2.51; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;;0;0;43;104.088947;0;0;0
3;64;Buen Suceso;64020;S-11;1.11; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;;0;0;47;72.36;0;0;0
3;64;Buen Suceso;64022;S-13;5.77; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;;0;0;90.5;74.45463562;104.929404;10.4929404;10
3;64;Buen Suceso;64024;S-15;12.97; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;;37;0;131.8;142.5907787;48.01681381;4.001401151;12
3;64;Buen Suceso;64028;S-19;2; CP88-1165 ;2.2; Franco Arcillo Arenoso ; Goteo ;1920;0.336;33;0;67;142.6;94.4536927;7.265668669;13
3;64;Buen Suceso;64029;S-19A;1.23; CG02-163 ;2.2; Franco Arcilloso ; Goteo ;1920;;28;0;63;68.68525528;104.2227435;9.474794861;11
3;83;Buen Suceso Nø02;83001;A-01;19.14; CP72-2086 ;2.2; Arcilloso ; Goteo ;1920;0.3086;46;0;69.5;142.4197492;126.2076058;11.47341871;11
3;83;Buen Suceso Nø02;83007;B-01;25.45; RB86-7515 ;2.2; Arcilloso ; Goteo ;1920;;42;0;0;143.6183261;85.05610267;7.73237297;11
3;22;Buen Suceso Nø03;22001;BS-0101;19.29; RB86-7515 ;2.2; Franco Arcilloso ; Goteo ;1920;;40;0;0;142.5024676;93.54538983;8.504126348;11
3;22;Buen Suceso Nø03;22004;BS-0104;28.59; RB86-7515 ;2.2; Franco Arcilloso ; Goteo ;1920;;33;0;0;147.803036;95.16645779;8.651496163;11
3;22;Buen Suceso Nø03;22024;BS-0109;3; CG02-163 ;2.2; Franco Arcilloso ; Goteo ;1920;;0;0;0;0;0;0;0
3;22;Buen Suceso Nø03;22009;BS-0201;40.51; CG04-10295 ;2.2; Franco Arcilloso ; Goteo ;1920;;31;0;0;143.1167761;95.47018819;8.679108017;11
3;22;Buen Suceso Nø03;22017;BS-0209;31.24; CG02-163 ;2.2; Franco Arcilloso ; Secano ;1920;;38;0;0;142.5542061;80.2657627;7.296887518;11
3;65;El Modelo;65012;MOD M-01;26.04; CP72-2086 ;2.2; Franco Arenoso ; Secano ;1920;0.545;73;30;100.3;142.6;104.4089705;9.491724587;11
3;65;El Modelo;65018;MOD M-07;30.35; CP88-1165 ;2.2; Franco Arenoso ; Secano ;1920;0.148333333;28;30;106.6;142.6;123.5241398;10.29367832;12
3;65;El Modelo;65001;MOD-01;46.05; CP72-2086 ;2.2; Franco Arcilloso ; Goteo ;1920;0.346;27;30;191;143.1931553;85.6402719;7.136689325;12
3;65;El Modelo;65004;MOD-04;31.08; CP72-2086 ;2.2; Franco Arenoso ; Goteo ;1920;0.4785;23;30;241.35;142.6;110.2019444;9.183495363;12
3;65;El Modelo;65007;MOD-07;8.16; CP72-2086 ;2.2; Franco Arenoso ; Goteo ;1920;0.6625;42;30;78.45;125.5568873;53.42624072;5.342624072;10
3;72;La Chinampa;72001;CH-01;16.36; CP00-1101 ;2.2; Franco ; Goteo ;1920;0.5035;23;30;83;142.6;119.0479821;9.920665177;12
3;72;La Chinampa;72003;CH-03;12.83; CP88-1165 ;2.2; Franco ; Goteo ;1920;0.124;10;30;124.83;142.6;121.7333771;11.06667065;11
3;72;La Chinampa;72005;CH-05;3; CP88-1165 ;2.2; Franco ; Goteo ;1920;0.29325;24;30;82;142.6;189.9400653;17.26727866;11
3;72;La Chinampa;72007;CH-07;47.98; CP88-1165 ;2.2; Franco ; Goteo ;1920;0.404;30;25;268;142.6153397;101.8238372;9.256712468;11
3;72;La Chinampa;72015;CH-15;5.13; CP72-2086 ;2.2; Franco ; Goteo ;1920;;19;25;90;142.6152437;0;0;0
3;72;La Chinampa;72016;CH-16;10.71; CP08-2256 ;2.2; Franco ; Goteo ;1920;0.4415;27;25;52;142.6;111.0213327;10.09284843;11
3;72;La Chinampa;72017;CH-17;3.51; CP72-2086 ;2.2; Franco ; Goteo ;1920;0.591;26;25;35;142.6;94.44127446;8.585570406;11
3;72;La Chinampa;72018;CH-18;9.4; CP72-2086 ;2.2; Franco ; Goteo ;1920;0.240425;19;25;155;142.5843404;132.5218009;13.25218009;10
