CODLOTE,FINCA,CAMPO,TIPOCORTE,VARIEDAD,MADURANTE,TIPOMAD,TCHREAL,ccMAD,DIASMAD,EDAD,DIASSUP,MES ,NUMES,RIEGO,CORE
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 80.00 , 372.00 , 19.00 ,Abr,6,Con Riego, 128.25 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 80.00 , 372.00 , 19.00 ,Abr,6,Con Riego, 129.01 
96001,Corrales Negro,CN-01,VERDE,CP72-2086,Si,TRINEXAPAC , 70.63 , 14.16 , 73.00 , 372.00 , 24.00 ,Abr,6,Con Riego, 137.31 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 80.00 , 372.00 , 19.00 ,Abr,6,Con Riego, 144.65 
96001,Corrales Negro,CN-01,VERDE,CP72-2086,Si,TRINEXAPAC , 70.63 , 14.16 , 73.00 , 372.00 , 24.00 ,Abr,6,Con Riego, 144.35 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 80.00 , 372.00 , 19.00 ,Abr,6,Con Riego, 143.71 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 80.00 , 372.00 , 19.00 ,Abr,6,Con Riego, 145.77 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 80.00 , 372.00 , 19.00 ,Abr,6,Con Riego, 139.36 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 80.00 , 372.00 , 19.00 ,Abr,6,Con Riego, 140.19 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 80.00 , 372.00 , 19.00 ,Abr,6,Con Riego, 135.08 
96001,Corrales Negro,CN-01,VERDE,CP72-2086,Si,TRINEXAPAC , 70.63 , 14.16 , 73.00 , 372.00 , 24.00 ,Abr,6,Con Riego, 143.75 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 80.00 , 372.00 , 19.00 ,Abr,6,Con Riego, 137.37 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 81.00 , 373.00 , 20.00 ,Abr,6,Con Riego, 136.76 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 81.00 , 373.00 , 20.00 ,Abr,6,Con Riego, 141.86 
96001,Corrales Negro,CN-01,VERDE,CP72-2086,Si,TRINEXAPAC , 70.63 , 14.16 , 74.00 , 373.00 , 25.00 ,Abr,6,Con Riego, 144.50 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 81.00 , 373.00 , 20.00 ,Abr,6,Con Riego, 137.10 
96001,Corrales Negro,CN-01,VERDE,CP72-2086,Si,TRINEXAPAC , 70.63 , 14.16 , 74.00 , 373.00 , 25.00 ,Abr,6,Con Riego, 139.50 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 81.00 , 373.00 , 20.00 ,Abr,6,Con Riego, 138.41 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 81.00 , 373.00 , 20.00 ,Abr,6,Con Riego, 138.29 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 81.00 , 373.00 , 20.00 ,Abr,6,Con Riego, 135.78 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 81.00 , 373.00 , 20.00 ,Abr,6,Con Riego, 136.41 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 81.00 , 373.00 , 20.00 ,Abr,6,Con Riego, 139.02 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 81.00 , 373.00 , 20.00 ,Abr,6,Con Riego, 133.75 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 81.00 , 373.00 , 20.00 ,Abr,6,Con Riego, 135.74 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 81.00 , 373.00 , 20.00 ,Abr,6,Con Riego, 138.71 
51029,Loma Alegre,B-19,VERDE,RB86-7515,Si,TRINEXAPAC , 116.99 , 11.97 , 81.00 , 373.00 , 20.00 ,Abr,6,Con Riego, 140.56 
96001,Corrales Negro,CN-01,VERDE,CP72-2086,Si,TRINEXAPAC , 70.63 , 14.16 , 74.00 , 373.00 , 25.00 ,Abr,6,Con Riego, 134.24 
96001,Corrales Negro,CN-01,VERDE,CP72-2086,Si,TRINEXAPAC , 70.63 , 14.16 , 74.00 , 373.00 , 25.00 ,Abr,6,Con Riego, 146.62 
96001,Corrales Negro,CN-01,VERDE,CP72-2086,Si,TRINEXAPAC , 70.63 , 14.16 , 74.00 , 373.00 , 25.00 ,Abr,6,Con Riego, 138.80 
96001,Corrales Negro,CN-01,VERDE,CP72-2086,Si,TRINEXAPAC , 70.63 , 14.16 , 75.00 , 374.00 , 26.00 ,Abr,6,Con Riego, 137.70 
96008,Corrales Negro,CN-08,VERDE,CP72-2086,Si,TRINEXAPAC , 64.40 , 15.53 , 75.00 , 347.00 , 26.00 ,Abr,6,Con Riego, 133.20 
96008,Corrales Negro,CN-08,VERDE,CP72-2086,Si,TRINEXAPAC , 64.40 , 15.53 , 75.00 , 347.00 , 26.00 ,Abr,6,Con Riego, 135.18 
96008,Corrales Negro,CN-08,VERDE,CP72-2086,Si,TRINEXAPAC , 64.40 , 15.53 , 75.00 , 347.00 , 26.00 ,Abr,6,Con Riego, 136.79 
96008,Corrales Negro,CN-08,VERDE,CP72-2086,Si,TRINEXAPAC , 64.40 , 15.53 , 75.00 , 347.00 , 26.00 ,Abr,6,Con Riego, 137.86 
96008,Corrales Negro,CN-08,VERDE,CP72-2086,Si,TRINEXAPAC , 64.40 , 15.53 , 75.00 , 347.00 , 26.00 ,Abr,6,Con Riego, 135.85 
96011,Corrales Negro,CN-11,VERDE,RB86-7515,No,NO APLICADO, 44.41 , -   , -   , 296.00 , 24.00 ,Abr,6,Con Riego, 130.14 
96011,Corrales Negro,CN-11,VERDE,RB86-7515,No,NO APLICADO, 44.41 , -   , -   , 296.00 , 24.00 ,Abr,6,Con Riego,139.71
96011,Corrales Negro,CN-11,VERDE,RB86-7515,No,NO APLICADO, 44.41 , -   , -   , 296.00 , 24.00 ,Abr,6,Con Riego,137.79
96011,Corrales Negro,CN-11,VERDE,RB86-7515,No,NO APLICADO, 44.41 , -   , -   , 296.00 , 24.00 ,Abr,6,Con Riego,140.63
96011,Corrales Negro,CN-11,VERDE,RB86-7515,No,NO APLICADO, 44.41 , -   , -   , 296.00 , 24.00 ,Abr,6,Con Riego,141.27
96011,Corrales Negro,CN-11,VERDE,RB86-7515,No,NO APLICADO, 44.41 , -   , -   , 296.00 , 24.00 ,Abr,6,Con Riego,139.32
53213,Montelimar,P-01A,VERDE,Otras,Si,GLIFOSATO ALEMAN, 79.99 , 10.50 , 55.00 , 296.00 , 28.00 ,Abr,6,Con Riego,119.83
53213,Montelimar,P-01A,VERDE,Otras,Si,GLIFOSATO ALEMAN, 79.99 , 10.50 , 56.00 , 297.00 , 29.00 ,Abr,6,Con Riego,129.03
53213,Montelimar,P-01A,VERDE,Otras,Si,GLIFOSATO ALEMAN, 79.99 , 10.50 , 56.00 , 297.00 , 29.00 ,Abr,6,Con Riego,138.51
53213,Montelimar,P-01A,VERDE,Otras,Si,GLIFOSATO ALEMAN, 79.99 , 10.50 , 56.00 , 297.00 , 29.00 ,Abr,6,Con Riego,124.43
53213,Montelimar,P-01A,VERDE,Otras,Si,GLIFOSATO ALEMAN, 79.99 , 10.50 , 56.00 , 297.00 , 29.00 ,Abr,6,Con Riego,132.81
53213,Montelimar,P-01A,VERDE,Otras,Si,GLIFOSATO ALEMAN, 79.99 , 10.50 , 56.00 , 297.00 , 29.00 ,Abr,6,Con Riego,116.75
53213,Montelimar,P-01A,VERDE,Otras,Si,GLIFOSATO ALEMAN, 79.99 , 10.50 , 56.00 , 297.00 , 29.00 ,Abr,6,Con Riego,117.08
53213,Montelimar,P-01A,VERDE,Otras,Si,GLIFOSATO ALEMAN, 79.99 , 10.50 , 56.00 , 297.00 , 29.00 ,Abr,6,Con Riego,118.24
53213,Montelimar,P-01A,VERDE,Otras,Si,GLIFOSATO ALEMAN, 79.99 , 10.50 , 56.00 , 297.00 , 29.00 ,Abr,6,Con Riego,131.08
53213,Montelimar,P-01A,VERDE,Otras,Si,GLIFOSATO ALEMAN, 79.99 , 10.50 , 56.00 , 297.00 , 29.00 ,Abr,6,Con Riego,128.07
53102,Montelimar,E-18,VERDE,NA56-42,Si,TRINEXAPAC , 109.80 , 12.48 , 74.00 , 366.00 , 32.00 ,Abr,6,Con Riego,126.33
53102,Montelimar,E-18,VERDE,NA56-42,Si,TRINEXAPAC , 109.80 , 12.48 , 74.00 , 366.00 , 32.00 ,Abr,6,Con Riego,134.08
53102,Montelimar,E-18,VERDE,NA56-42,Si,TRINEXAPAC , 109.80 , 12.48 , 75.00 , 367.00 , 33.00 ,Abr,6,Con Riego,122.96
53102,Montelimar,E-18,VERDE,NA56-42,Si,TRINEXAPAC , 109.80 , 12.48 , 75.00 , 367.00 , 33.00 ,Abr,6,Con Riego,114.35
53102,Montelimar,E-18,VERDE,NA56-42,Si,TRINEXAPAC , 109.80 , 12.48 , 75.00 , 367.00 , 33.00 ,Abr,6,Con Riego,125.18
53102,Montelimar,E-18,VERDE,NA56-42,Si,TRINEXAPAC , 109.80 , 12.48 , 75.00 , 367.00 , 33.00 ,Abr,6,Con Riego,127.18
53102,Montelimar,E-18,VERDE,NA56-42,Si,TRINEXAPAC , 109.80 , 12.48 , 75.00 , 367.00 , 33.00 ,Abr,6,Con Riego,122.58
53102,Montelimar,E-18,VERDE,NA56-42,Si,TRINEXAPAC , 109.80 , 12.48 , 75.00 , 367.00 , 33.00 ,Abr,6,Con Riego,112.01
53102,Montelimar,E-18,VERDE,NA56-42,Si,TRINEXAPAC , 109.80 , 12.48 , 75.00 , 367.00 , 33.00 ,Abr,6,Con Riego,122.47
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 60.00 , 316.00 , 37.00 ,Abr,6,Con Riego,126.69
53102,Montelimar,E-18,VERDE,NA56-42,Si,TRINEXAPAC , 109.80 , 12.48 , 75.00 , 367.00 , 33.00 ,Abr,6,Con Riego,115.63
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 60.00 , 316.00 , 37.00 ,Abr,6,Con Riego,126.61
53102,Montelimar,E-18,VERDE,NA56-42,Si,TRINEXAPAC , 109.80 , 12.48 , 75.00 , 367.00 , 33.00 ,Abr,6,Con Riego,132.03
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 60.00 , 316.00 , 37.00 ,Abr,6,Con Riego,123.75
53079,Montelimar,D-12,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 108.76 , 11.58 , 60.00 , 316.00 , 36.00 ,Abr,6,Con Riego,138.97
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 60.00 , 316.00 , 37.00 ,Abr,6,Con Riego,123.08
53079,Montelimar,D-12,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 108.76 , 11.58 , 60.00 , 316.00 , 36.00 ,Abr,6,Con Riego,127.47
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 60.00 , 316.00 , 37.00 ,Abr,6,Con Riego,123.84
53079,Montelimar,D-12,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 108.76 , 11.58 , 60.00 , 316.00 , 36.00 ,Abr,6,Con Riego,126.07
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 60.00 , 316.00 , 37.00 ,Abr,6,Con Riego,122.74
53079,Montelimar,D-12,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 108.76 , 11.58 , 60.00 , 316.00 , 36.00 ,Abr,6,Con Riego,137.69
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 60.00 , 316.00 , 37.00 ,Abr,6,Con Riego,127.06
53079,Montelimar,D-12,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 108.76 , 11.58 , 60.00 , 316.00 , 36.00 ,Abr,6,Con Riego,140.33
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 60.00 , 316.00 , 37.00 ,Abr,6,Con Riego,126.86
53079,Montelimar,D-12,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 108.76 , 11.58 , 60.00 , 316.00 , 36.00 ,Abr,6,Con Riego,139.31
53079,Montelimar,D-12,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 108.76 , 11.58 , 60.00 , 316.00 , 36.00 ,Abr,6,Con Riego,139.35
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 60.00 , 316.00 , 37.00 ,Abr,6,Con Riego,129.9
53079,Montelimar,D-12,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 108.76 , 11.58 , 60.00 , 316.00 , 36.00 ,Abr,6,Con Riego,135.33
53079,Montelimar,D-12,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 108.76 , 11.58 , 60.00 , 316.00 , 36.00 ,Abr,6,Con Riego,137.83
53079,Montelimar,D-12,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 108.76 , 11.58 , 60.00 , 316.00 , 36.00 ,Abr,6,Con Riego,129.95
53070,Montelimar,D-03,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 104.19 , 10.94 , 60.00 , 316.00 , 42.00 ,Abr,6,Con Riego,133.8
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 60.00 , 316.00 , 37.00 ,Abr,6,Con Riego,122.55
53079,Montelimar,D-12,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 108.76 , 11.58 , 60.00 , 316.00 , 36.00 ,Abr,6,Con Riego,133.72
53070,Montelimar,D-03,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 104.19 , 10.94 , 60.00 , 316.00 , 42.00 ,Abr,6,Con Riego,139.53
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 60.00 , 316.00 , 37.00 ,Abr,6,Con Riego,136.61
53070,Montelimar,D-03,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 104.19 , 10.94 , 60.00 , 316.00 , 42.00 ,Abr,6,Con Riego,137.23
53070,Montelimar,D-03,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 104.19 , 10.94 , 60.00 , 316.00 , 42.00 ,Abr,6,Con Riego,140
53070,Montelimar,D-03,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 104.19 , 10.94 , 61.00 , 317.00 , 43.00 ,Abr,6,Con Riego,134.36
53070,Montelimar,D-03,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 104.19 , 10.94 , 61.00 , 317.00 , 43.00 ,Abr,6,Con Riego,137.77
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 61.00 , 317.00 , 38.00 ,Abr,6,Con Riego,141.77
53070,Montelimar,D-03,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 104.19 , 10.94 , 61.00 , 317.00 , 43.00 ,Abr,6,Con Riego,125.61
53070,Montelimar,D-03,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 104.19 , 10.94 , 61.00 , 317.00 , 43.00 ,Abr,6,Con Riego,128.08
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 61.00 , 317.00 , 38.00 ,Abr,6,Con Riego,144.01
53070,Montelimar,D-03,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 104.19 , 10.94 , 61.00 , 317.00 , 43.00 ,Abr,6,Con Riego,129.15
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 61.00 , 317.00 , 38.00 ,Abr,6,Con Riego,134.31
53070,Montelimar,D-03,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 104.19 , 10.94 , 61.00 , 317.00 , 43.00 ,Abr,6,Con Riego,125.88
53070,Montelimar,D-03,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 104.19 , 10.94 , 61.00 , 317.00 , 43.00 ,Abr,6,Con Riego,120.76
53070,Montelimar,D-03,VERDE,CP72-2086,Si,GLIFOSATO ALEMAN, 104.19 , 10.94 , 61.00 , 317.00 , 43.00 ,Abr,6,Con Riego,127.93
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 61.00 , 317.00 , 38.00 ,Abr,6,Con Riego,134.78
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 61.00 , 302.00 , 33.00 ,Abr,6,Con Riego,133.1
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 61.00 , 302.00 , 33.00 ,Abr,6,Con Riego,120.35
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 61.00 , 317.00 , 38.00 ,Abr,6,Con Riego,119.38
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 61.00 , 302.00 , 33.00 ,Abr,6,Con Riego,134.05
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 61.00 , 317.00 , 38.00 ,Abr,6,Con Riego,135.4
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 61.00 , 302.00 , 33.00 ,Abr,6,Con Riego,144.68
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 61.00 , 317.00 , 38.00 ,Abr,6,Con Riego,140.38
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 61.00 , 302.00 , 33.00 ,Abr,6,Con Riego,129.67
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 61.00 , 302.00 , 33.00 ,Abr,6,Con Riego,148.59
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 61.00 , 317.00 , 38.00 ,Abr,6,Con Riego,124.08
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 61.00 , 302.00 , 33.00 ,Abr,6,Con Riego,126.09
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 61.00 , 317.00 , 38.00 ,Abr,6,Con Riego,125.94
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,133.25
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,124.9
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,120.43
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,131.42
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,130.13
53068,Montelimar,D-01,VERDE,CG04-10295,Si,GLIFOSATO ALEMAN, 90.52 , 12.59 , 62.00 , 318.00 , 39.00 ,Abr,6,Con Riego,128.56
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,121.28
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,122.87
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,122.08
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,128.93
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,121.63
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,128.62
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,129.52
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,122
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,128.18
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,132.84
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,127.18
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 62.00 , 303.00 , 34.00 ,Abr,6,Con Riego,119.42
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 63.00 , 304.00 , 35.00 ,Abr,6,Con Riego,124.63
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 63.00 , 304.00 , 35.00 ,Abr,6,Con Riego,139.58
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 63.00 , 304.00 , 35.00 ,Abr,6,Con Riego,129.14
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 63.00 , 304.00 , 35.00 ,Abr,6,Con Riego,118.79
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 63.00 , 304.00 , 35.00 ,Abr,6,Con Riego,129.29
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 63.00 , 304.00 , 35.00 ,Abr,6,Con Riego,110.02
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 63.00 , 304.00 , 35.00 ,Abr,6,Con Riego,123.25
53211,Montelimar,A-02B,VERDE,Otras,Si,GLIFOSATO ALEMAN, 82.99 , 13.74 , 63.00 , 304.00 , 35.00 ,Abr,6,Con Riego,121.28
53087,Montelimar,E-03,QUEMADO,CG04-10295,No,NO APLICADO, 115.34 , -   , -   , 327.00 , 2.00 ,Nov,1,Con Riego,85.4
54014,Los Jicaros,GTE.-07,QUEMADO,CP72-2086,No,NO APLICADO, 138.50 , -   , -   , 286.00 , 2.00 ,Nov,1,Con Riego,97.63
51058,Loma Alegre,M-01,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 89.89 , 14.13 , 53.00 , 339.00 , 17.00 ,Dic,2,Con Riego,128.41
51058,Loma Alegre,M-01,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 89.89 , 14.13 , 53.00 , 339.00 , 17.00 ,Dic,2,Con Riego,120.87
51058,Loma Alegre,M-01,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 89.89 , 14.13 , 53.00 , 339.00 , 17.00 ,Dic,2,Con Riego,124.34
51058,Loma Alegre,M-01,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 89.89 , 14.13 , 53.00 , 339.00 , 17.00 ,Dic,2,Con Riego,123.18
54014,Los Jicaros,GTE.-07,QUEMADO,CP72-2086,No,NO APLICADO, 138.50 , -   , -   , 295.00 , 11.00 ,Dic,2,Con Riego,98.78
54014,Los Jicaros,GTE.-07,QUEMADO,CP72-2086,No,NO APLICADO, 138.50 , -   , -   , 295.00 , 11.00 ,Dic,2,Con Riego,100.48
51058,Loma Alegre,M-01,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 89.89 , 14.13 , 53.00 , 339.00 , 17.00 ,Dic,2,Con Riego,133.41
51058,Loma Alegre,M-01,VERDE,NA56-42,Si,TOUCHDOWN 36SL, 89.89 , 14.13 , 53.00 , 339.00 , 17.00 ,Dic,2,Con Riego,131.48
51061,Loma Alegre,M-04,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 103.86 , 11.36 , 53.00 , 340.00 , 18.00 ,Dic,2,Con Riego,130.15
51061,Loma Alegre,M-04,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 103.86 , 11.36 , 53.00 , 340.00 , 18.00 ,Dic,2,Con Riego,132
51061,Loma Alegre,M-04,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 103.86 , 11.36 , 53.00 , 340.00 , 18.00 ,Dic,2,Con Riego,131.36
51061,Loma Alegre,M-04,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 103.86 , 11.36 , 53.00 , 340.00 , 18.00 ,Dic,2,Con Riego,130.15
51061,Loma Alegre,M-04,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 103.86 , 11.36 , 53.00 , 340.00 , 18.00 ,Dic,2,Con Riego,137.22
51061,Loma Alegre,M-04,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 103.86 , 11.36 , 53.00 , 340.00 , 18.00 ,Dic,2,Con Riego,137.06
51061,Loma Alegre,M-04,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 103.86 , 11.36 , 54.00 , 341.00 , 19.00 ,Dic,2,Con Riego,127.86
51061,Loma Alegre,M-04,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 103.86 , 11.36 , 54.00 , 341.00 , 19.00 ,Dic,2,Con Riego,128.7
51096,Loma Alegre,M-09A,VERDE,CP72-2086,Si,TOUCHDOWN 36SL, 110.78 , 11.64 , 54.00 , 339.00 , 19.00 ,Dic,2,Con Riego,120.72
