idnax,FECHA,ID,LOTE,FINCA,ZONA ,unidad_04,unidad_05,VARIEDAD,fs,TIPO RIEGO,area,activo,soca,Contenido de agua (mg/cm2),Contenido de agua 2 (con nubes),Nivel de agua 贸ptimo,10 Anomal铆as,balance hidrico,Clorofila (mg/cm2),Nivel de clorofila 贸ptimo,15 Cosecha,33 Evapotranspiraci贸n,Inundaci贸n,Biomasa (m2 ca帽a/m2),Biomasa 2 (con nubes),Nivel de biomasa 贸ptimo,13 Maduraci贸n,14 Maduraci贸n 2 (con nubes),msavi2,NDVI,08 NDVI 2 (con nubes),09 Nivel de NDVI 贸ptimo,ndwi,11 Necesidades de Nitr贸geno,12 Producci贸n,21 Imagen real,Evoluci贸n h铆drica,COD2,COD FIN,RIEGO,EDAD2122,EDAD2223
236991,23/4/2021,531503,R-08,MONTELIMAR,ZONA_2,,,NA56-42,14/3/2022,3,0.1045,true,5,0.0223,0.0223,3.71,0,,32.37,1.71,0,,,0.75,0.75,3,,,-0.26,0.47,0.48,4.43,0.5,,0.15,,0,53150,53150,Gravedad, 1.08 , 0.99 
236992,23/4/2021,531504,R-08,MONTELIMAR,ZONA_2,,,NA56-42,14/3/2022,3,0.2443,true,5,0.0299,0.0299,4.33,0,,37.24,2.28,0,,,0.79,0.79,2.83,,,-0.27,0.42,0.43,4.22,0.46,,0.16,,0,53150,53150,Gravedad, 1.08 , 0.99 
236993,23/4/2021,531505,R-08,MONTELIMAR,ZONA_2,,,NA56-42,14/3/2022,3,0.1082,true,5,0.0286,0.0286,4.38,0,,37.96,2.25,0,,,0.88,0.88,3.38,,,-0.21,0.51,0.51,4.5,0.53,,0.22,,0,53150,53150,Gravedad, 1.08 , 0.99 
236994,23/4/2021,531506,R-08,MONTELIMAR,ZONA_2,,,NA56-42,14/3/2022,3,0.1531,true,5,0.0182,0.0182,2.83,0,,26.34,1.25,0,,,0.56,0.56,1.25,,,-0.32,0.38,0.38,4,0.45,,0.23,,0,53150,53150,Gravedad, 1.08 , 0.99 
236995,23/4/2021,531507,R-08,MONTELIMAR,ZONA_2,,,NA56-42,14/3/2022,3,0.2827,true,5,0.0235,0.0235,4,0,,30.99,1.83,0,,,0.67,0.67,2.09,,,-0.3,0.38,0.39,4.13,0.45,,0.16,,-0.91,53150,53150,Gravedad, 1.08 , 0.99 
236996,23/4/2021,531508,R-08,MONTELIMAR,ZONA_2,,,NA56-42,14/3/2022,3,0.1266,true,5,0.0184,0.0184,2.5,0,,25.63,1.25,0,,,0.58,0.58,1.75,,,-0.3,0.39,0.4,4.25,0.46,,0.19,,0,53150,53150,Gravedad, 1.08 , 0.99 
236997,23/4/2021,531509,R-08,MONTELIMAR,ZONA_2,,,NA56-42,14/3/2022,3,0.2081,true,5,0.0238,0.0238,3.56,0,,32.86,1.72,0,,,0.71,0.71,2.06,,,-0.28,0.42,0.42,4.17,0.46,,0.15,,0,53150,53150,Gravedad, 1.08 , 0.99 
237004,23/4/2021,531511,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.0835,true,6,0.0295,0.0295,4.17,0,,45.13,1,0,,,1,1,3.17,,,-0.2,0.53,0.53,4,0.52,,0.32,,0,53151,53151,Goteo, 2.17 , 3.09 
237013,23/4/2021,5315110,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.1488,true,6,0.0224,0.0224,2.17,0,,33.9,1,0,,,0.66,0.66,1.83,,,-0.28,0.4,0.4,3.08,0.46,,0.24,,0,53151,53151,Goteo, 2.17 , 3.09 
237014,23/4/2021,5315111,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.1637,true,6,0.0268,0.0268,3.08,0,,37.26,1.17,0,,,0.83,0.83,2.5,,,-0.26,0.44,0.44,3.58,0.47,,0.3,,0,53151,53151,Goteo, 2.17 , 3.09 
237015,23/4/2021,5315112,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.3137,true,6,0.0242,0.0242,3.59,0,,33.75,1,0,,,0.72,0.72,2.04,,,-0.27,0.43,0.44,3.67,0.48,,0.2,,0,53151,53151,Goteo, 2.17 , 3.09 
237016,23/4/2021,5315113,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.5936,true,6,0.0211,0.0211,2.51,0,,31.05,1,0,,,0.64,0.64,1.53,,,-0.29,0.4,0.41,3.18,0.46,,0.2,,0,53151,53151,Goteo, 2.17 , 3.09 
237017,23/4/2021,5315114,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.2528,true,6,0.0214,0.0214,2.62,0,,27.32,1,0,,,0.52,0.52,1.1,,,-0.3,0.36,0.36,2.05,0.44,,0.24,,0,53151,53151,Goteo, 2.17 , 3.09 
237018,23/4/2021,5315115,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.2666,true,6,0.0197,0.0197,2.04,0,,25.17,1,0,,,0.53,0.53,1.22,,,-0.33,0.34,0.34,1.91,0.43,,0.19,,0,53151,53151,Goteo, 2.17 , 3.09 
237019,23/4/2021,5315116,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.1117,true,6,0.0291,0.0291,3.44,0,,37.47,1.22,0,,,0.82,0.82,2.44,,,-0.25,0.43,0.44,2.89,0.48,,0.29,,0,53151,53151,Goteo, 2.17 , 3.09 
237020,23/4/2021,5315117,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.2047,true,6,0.02,0.02,2.06,0,,20.38,1,0,,,0.45,0.45,1,,,-0.36,0.3,0.3,1.11,0.4,,0.17,,0,53151,53151,Goteo, 2.17 , 3.09 
237021,23/4/2021,5315118,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.6491,true,6,0.0266,0.0266,3.46,0,,28.07,1.02,0,,,0.66,0.66,1.59,,,-0.32,0.36,0.37,2.41,0.44,,0.26,,0,53151,53151,Goteo, 2.17 , 3.09 
237022,23/4/2021,5315119,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.264,true,6,0.0229,0.0229,2.57,0,,27.03,1,0,,,0.61,0.61,1.43,,,-0.31,0.37,0.37,2.26,0.44,,0.23,,0,53151,53151,Goteo, 2.17 , 3.09 
237005,23/4/2021,531512,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.1657,true,6,0.0389,0.0389,4.67,0,,50.3,1.27,0,,,1.19,1.19,4.2,,,-0.2,0.53,0.53,4.13,0.52,,0.42,,0,53151,53151,Goteo, 2.17 , 3.09 
237023,23/4/2021,5315120,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.2493,true,6,0.0196,0.0196,2.21,0,,26.06,1,0,,,0.49,0.49,1,,,-0.32,0.34,0.35,2.05,0.43,,0.18,,0,53151,53151,Goteo, 2.17 , 3.09 
237024,23/4/2021,5315121,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.0369,true,6,0.0395,0.0395,4.5,0,,50.9,1.5,0,,,1.03,1.03,3,,,-0.23,0.47,0.47,4,0.52,,0.44,,0,53151,53151,Goteo, 2.17 , 3.09 
237025,23/4/2021,5315122,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.6814,true,6,0.0247,0.0247,3.35,0,,31.9,1.02,0,,,0.71,0.71,2.05,,,-0.29,0.4,0.41,3.12,0.46,,0.26,,0,53151,53151,Goteo, 2.17 , 3.09 
237026,23/4/2021,5315123,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.2744,true,6,0.022,0.022,2.77,0,,26.72,1,0,,,0.56,0.56,1.23,,,-0.32,0.35,0.35,2.05,0.44,,0.21,,0,53151,53151,Goteo, 2.17 , 3.09 
237027,23/4/2021,5315124,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.3568,true,6,0.0173,0.0173,1.27,0,,23.29,1,0,,,0.38,0.38,1,,,-0.34,0.31,0.31,1.31,0.4,,0.16,,0,53151,53151,Goteo, 2.17 , 3.09 
237028,23/4/2021,5315125,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.0463,true,6,0.0343,0.0343,4.67,0,,43.19,1,0,,,0.96,0.96,4,,,-0.29,0.36,0.37,2.33,0.42,,0.33,,0,53151,53151,Goteo, 2.17 , 3.09 
237029,23/4/2021,5315126,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.1731,true,6,0.029,0.029,4.09,0,,34.7,1,0,,,0.71,0.71,1.82,,,-0.25,0.41,0.42,3.09,0.45,,0.24,,0,53151,53151,Goteo, 2.17 , 3.09 
237030,23/4/2021,5315127,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.1453,true,6,0.0273,0.0273,4,0,,28.6,1,0,,,0.52,0.52,1,,,-0.32,0.31,0.31,1,0.38,,0.17,,0,53151,53151,Goteo, 2.17 , 3.09 
237031,23/4/2021,5315128,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,1.015,true,6,0.0266,0.0266,2.65,0,,32.28,1.21,0,,,0.7,0.7,2.09,,,-0.29,0.38,0.39,2.33,0.44,,0.28,,0,53151,53151,Goteo, 2.17 , 3.09 
237032,23/4/2021,5315129,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,3.4504,true,6,0.0319,0.0319,4.14,0,,36.19,1.06,0,,,0.86,0.86,2.85,,,-0.26,0.43,0.44,3.39,0.48,,0.29,,0,53151,53151,Goteo, 2.17 , 3.09 
237006,23/4/2021,531513,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.1099,true,6,0.0217,0.0217,2.7,0,,31.95,1,0,,,0.63,0.63,1.6,,,-0.28,0.41,0.41,3.2,0.46,,0.2,,0,53151,53151,Goteo, 2.17 , 3.09 
237007,23/4/2021,531514,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.2294,true,6,0.0268,0.0268,3.6,0,,40.43,1.1,0,,,0.87,0.87,3,,,-0.23,0.47,0.47,3.95,0.49,,0.28,,0,53151,53151,Goteo, 2.17 , 3.09 
237008,23/4/2021,531515,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.1092,true,6,0.0468,0.0468,5,0,,66.82,1.6,0,,,1.46,1.46,5,,,-0.14,0.59,0.59,4.2,0.57,,0.52,,0,53151,53151,Goteo, 2.17 , 3.09 
237009,23/4/2021,531516,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.4067,true,6,0.0222,0.0222,2.65,0,,31.11,1,0,,,0.68,0.68,1.62,,,-0.29,0.4,0.4,3.12,0.46,,0.25,,0,53151,53151,Goteo, 2.17 , 3.09 
237010,23/4/2021,531517,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.3953,true,6,0.0322,0.0322,4.25,0,,41.8,1.03,0,,,1.01,1.01,3.78,,,-0.27,0.44,0.44,3.75,0.48,,0.38,,0,53151,53151,Goteo, 2.17 , 3.09 
237011,23/4/2021,531518,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.0611,true,6,0.0222,0.0222,2.8,0,,28.84,1,0,,,0.57,0.57,1.2,,,-0.29,0.38,0.38,2.8,0.45,,0.2,,0,53151,53151,Goteo, 2.17 , 3.09 
237012,23/4/2021,531519,SANIGN-01,MONTELIMAR,ZONA_2,,,NA56-42,9/1/2022,2,0.1332,true,6,0.0257,0.0257,3.55,0,,26.24,1,0,,,0.65,0.65,1.73,,,-0.32,0.35,0.35,2.09,0.43,,0.27,,0,53151,53151,Goteo, 2.17 , 3.09 
237033,23/4/2021,531701,B-15A,MONTELIMAR,ZONA_2,,,CP73-1547,3/3/2022,2,1.9622,true,,0.017,0.017,5,0,,18.15,5,1,,,0.37,0.37,5,0.17,0.1,-0.37,0.25,0.26,5,0.39,,0.87,,-3,53170,53170,Goteo, 0.92 , 1.35 
237034,23/4/2021,531702,B-15A,MONTELIMAR,ZONA_2,,,CP73-1547,3/3/2022,2,1.7696,true,,0.0167,0.0167,5,0,,19.72,5,1,,,0.37,0.37,5,0.16,0.11,-0.37,0.25,0.26,5,0.4,,0.86,,-3,53170,53170,Goteo, 0.92 , 1.35 
235426,23/4/2021,531731,SANING-01A,MONTELIMAR,ZONA_2,,,CG04-10295,8/1/2022,2,1.6221,true,1,0.0417,0.0417,4.55,0,,45.09,1.01,0,,,1.13,1.13,1.75,,,-0.21,0.51,0.51,3.97,0.51,,0.37,,0,53173,53173,Goteo, 2.20 , 3.12 
237035,23/4/2021,531871,LAV-02A,MONTELIMAR,ZONA_2,,,NA56-42,3/12/2021,2,0.3592,true,4,0.0442,0.0442,4.9,0,,56.42,1,0,,,1.26,1.26,3.93,,,-0.15,0.58,0.59,4.14,0.54,,0.27,,0,53187,53187,Goteo, 2.37 , 3.12 
237036,23/4/2021,531872,LAV-02A,MONTELIMAR,ZONA_2,,,NA56-42,3/12/2021,2,0.7237,true,4,0.04,0.04,4.58,0,,51.53,1.03,0,,,1.17,1.17,3.66,,,-0.19,0.54,0.55,4,0.53,,0.29,,0,53187,53187,Goteo, 2.37 , 3.12 
237037,23/4/2021,531951,POTRISEC-01,MONTELIMAR,ZONA_2,,,CP72-2086,9/3/2022,2,0.9278,true,2,0.0126,0.0126,5,0,,14.59,5,1,,,0.27,0.27,5,0.19,0.13,-0.41,0.18,0.19,5,0.35,,0.88,,-3,53195,53195,Goteo, 0.43 , 1.15 
237038,23/4/2021,531952,POTRISEC-01,MONTELIMAR,ZONA_2,,,CP72-2086,9/3/2022,2,3.7519,true,2,0.0133,0.0133,5,0,,16.13,5,1,,,0.22,0.22,5,0.19,0.13,-0.4,0.18,0.18,5,0.34,,0.87,,-3,53195,53195,Goteo, 0.43 , 1.15 
237039,23/4/2021,531953,POTRISEC-01,MONTELIMAR,ZONA_2,,,CP72-2086,9/3/2022,2,1.334,true,2,0.0108,0.0108,5,0,,14.02,5,1,,,0.23,0.23,5,0.17,0.08,-0.41,0.18,0.18,5,0.36,,0.81,,-3,53195,53195,Goteo, 0.43 , 1.15 
237040,23/4/2021,531954,POTRISEC-01,MONTELIMAR,ZONA_2,,,CP72-2086,9/3/2022,2,0.5913,true,2,0.0131,0.0131,5,0,,18.01,5,1,,,0.33,0.33,5,0.18,0.12,-0.39,0.21,0.21,5,0.38,,0.95,,-3,53195,53195,Goteo, 0.43 , 1.15 
237041,23/4/2021,532051,D-02A,MONTELIMAR,ZONA_2,,,CP08-2256,16/3/2022,3,0.1354,true,5,0.0137,0.0137,1,0,,14.25,5,1,,,0.14,0.14,1,0.15,0.13,-0.37,0.19,0.19,1.3,0.34,,0.92,,-3,53205,53205,Gravedad, 0.46 , 0.92 
237042,23/4/2021,532052,D-02A,MONTELIMAR,ZONA_2,,,CP08-2256,16/3/2022,3,0.2528,true,5,0.0169,0.0169,1.58,-0.46,,19.9,5,1,,,0.26,0.26,1.35,0.22,0.11,-0.34,0.23,0.23,1.54,0.36,,0.87,,-3,53205,53205,Gravedad, 0.46 , 0.92 
237043,23/4/2021,532053,D-02A,MONTELIMAR,ZONA_2,,,CP08-2256,16/3/2022,3,0.2133,true,5,0.0127,0.0127,1,0,,12.15,5,1,,,0.12,0.12,1,0.15,0.14,-0.37,0.18,0.18,1,0.34,,0.9,,-3,53205,53205,Gravedad, 0.46 , 0.92 
237044,23/4/2021,532054,D-02A,MONTELIMAR,ZONA_2,,,CP08-2256,16/3/2022,3,0.2777,true,5,0.0157,0.0157,1.42,0,,16.25,5,1,,,0.19,0.19,1.13,0.2,0.11,-0.36,0.2,0.2,1.38,0.35,,0.89,,-3,53205,53205,Gravedad, 0.46 , 0.92 
237045,23/4/2021,532055,D-02A,MONTELIMAR,ZONA_2,,,CP08-2256,16/3/2022,3,0.1215,true,5,0.0168,0.0168,1.78,0,,18.9,5,1,,,0.21,0.21,1,0.22,0.27,-0.34,0.23,0.24,1.78,0.37,,0.87,,-3,53205,53205,Gravedad, 0.46 , 0.92 
237046,23/4/2021,532056,D-02A,MONTELIMAR,ZONA_2,,,CP08-2256,16/3/2022,3,0.5519,true,5,0.0158,0.0158,1.42,0,,17.61,5,1,,,0.19,0.19,1.06,0.18,0.15,-0.35,0.21,0.22,1.42,0.36,,0.91,,-3,53205,53205,Gravedad, 0.46 , 0.92 
237047,23/4/2021,532061,D-15A,MONTELIMAR,ZONA_2,,,NA56-42,11/3/2022,3,0.0288,true,,0.059,0.059,5,0,,75.39,5,4,,,1.71,1.71,5,0.81,1,-0.03,0.69,0.69,5,0.63,,0.42,,0,53206,53206,Gravedad, 0.53 , 1.08 
237048,23/4/2021,532062,D-15A,MONTELIMAR,ZONA_2,,,NA56-42,11/3/2022,3,0.1825,true,,0.0537,0.0537,4.77,0,,76.83,4.85,3,,,1.46,1.46,4.23,0.72,0.54,-0.08,0.61,0.61,4.46,0.59,,0.56,,0,53206,53206,Gravedad, 0.53 , 1.08 
