FECHAIMAGEN,AÑO,COD LOTE02,CAMPO,FINCA,ZONA,VARIEDAD,SOCA REAL,FECHAC CS REAL,RIEGO,HANAX,NDVINUBES,BIOMASANUBES,CLOROFILA,EDADIMAGEN
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.2358,0.2,0.0968,9.7796,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.1241,0.2181,0.13,9.8462,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.2762,0.183,0.1408,13.2441,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.3124,0.1953,0.105,10.0483,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.2168,0.1826,0.127,11.7404,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.2966,0.1816,0.13,10.3118,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.504,0.1083,0.1176,10.895,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.3363,0.2026,0.1011,11.4482,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.1232,0.2399,0.1842,14.605,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.1191,0.2011,0.0762,8.4792,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.109,0.196,0.1208,11.1633,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.4754,0.211,0.2319,14.6328,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.5309,0.2242,0.1565,13.1357,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.2457,0.3104,0.39,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.1654,0.2151,0.1683,12.545,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.3528,0.1916,0.1025,10.5153,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.473,0.1847,0.0828,8.5187,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.6624,0.2089,0.1121,11.9277,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.5628,0.2228,0.1674,11.88,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.8417,0.2237,0.1701,11.5073,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.1117,0.2446,0.33,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.1789,0.1883,0.07,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.0686,0.1925,0.1,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.1267,0.3353,0.37,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.3268,0.1935,0.19,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.2738,0.1814,0.0996,8.5521,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.1471,0.2976,0.34,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.1959,0.3065,0.12,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.9748,0.1592,0.13,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.0314,0.1869,0.05,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.0189,0.2968,0.25,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.0184,0.1993,0.04,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,2.2803,0.2138,0.1653,13.9418,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.6305,0.1931,0.13,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.1781,0.1513,0.26,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.0438,0.2802,0.32,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.5379,0.3067,0.4162,22.6485,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.2874,0.2463,0.31,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.0539,0.1947,0.14,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.3551,0.1951,0.15,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.6895,0.2767,0.33,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.3383,0.2341,0.2,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.353,0.2315,0.14,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.2272,0.2742,0.28,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.164,0.3279,0.41,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.4781,0.2729,0.25,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.1239,0.1886,0.06,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.1297,0.1917,0.0836,7.5091,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.058,0.1866,0.08,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.3245,0.2685,0.14,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,1.3296,0.2454,0.2119,13.6515,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.1842,0.2874,0.45,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.2921,0.1859,0.15,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.0599,0.2185,0.34,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.3753,0.1032,0.12,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.5693,0.245,0.23,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.5916,0.2913,0.23,,1.38
23/5/2023,2023,99009,SI.-09,SAN_ISIDRO,ZONA_1,CP72-2086,1,11/4/2023,Goteo,0.6649,0.2397,0.16,,1.38
23/5/2022,2022,16010,1601-0,SUCUYA,PBA,CP72-2086,4,10/4/2022,Gravedad,3.0232,0.2296,0.2746,14.5641,1.41
23/5/2022,2022,16010,1601-0,SUCUYA,PBA,CP72-2086,4,10/4/2022,Gravedad,1.7657,0.2952,0.2592,19.6393,1.41
23/5/2022,2022,16010,1601-0,SUCUYA,PBA,CP72-2086,4,10/4/2022,Gravedad,1.6142,0.2981,0.2561,19.4489,1.41
23/5/2022,2022,16010,1601-0,SUCUYA,PBA,CP72-2086,4,10/4/2022,Gravedad,1.3867,0.3346,0.2777,20.6466,1.41
23/5/2022,2022,16010,1601-0,SUCUYA,PBA,CP72-2086,4,10/4/2022,Gravedad,1.7714,0.3485,0.3221,21.6255,1.41
23/5/2022,2022,16020,1602-0,SUCUYA,PBA,Otras,9,10/4/2022,Gravedad,3.4389,0.3481,0.5483,22.9363,1.41
23/5/2022,2022,16020,1602-0,SUCUYA,PBA,Otras,9,10/4/2022,Gravedad,1.8762,0.43,0.9217,35.4993,1.41
23/5/2022,2022,16030,1603-0,SUCUYA,PBA,CP73-1547,1,10/1/2022,Gravedad,1.0024,0.7155,2.3898,129.0631,4.37
23/5/2022,2022,16030,1603-0,SUCUYA,PBA,CP73-1547,1,10/1/2022,Gravedad,1.425,0.7223,2.4203,126.6616,4.37
23/5/2022,2022,16030,1603-0,SUCUYA,PBA,CP73-1547,1,10/1/2022,Gravedad,0.6985,0.7156,2.4064,126.5838,4.37
23/5/2022,2022,16030,1603-0,SUCUYA,PBA,CP73-1547,1,10/1/2022,Gravedad,2.054,0.7453,2.6126,139.7515,4.37
23/5/2022,2022,16040,1604-0,SUCUYA,PBA,CP73-1547,1,29/1/2022,Gravedad,0.811,0.687,2.3329,122.7365,3.75
23/5/2022,2022,16040,1604-0,SUCUYA,PBA,CP73-1547,1,29/1/2022,Gravedad,0.6554,0.7377,2.827,164.3786,3.75
23/5/2022,2022,16040,1604-0,SUCUYA,PBA,CP73-1547,1,29/1/2022,Gravedad,1.8669,0.7004,2.2851,120.3468,3.75
23/5/2022,2022,16040,1604-0,SUCUYA,PBA,CP73-1547,1,29/1/2022,Gravedad,1.292,0.7404,2.5228,138.7076,3.75
23/5/2022,2022,16040,1604-0,SUCUYA,PBA,CP73-1547,1,29/1/2022,Gravedad,1.4725,0.7635,2.9467,168.5547,3.75
23/5/2022,2022,16040,1604-0,SUCUYA,PBA,CP73-1547,1,29/1/2022,Gravedad,0.7361,0.7581,3.1797,193.5809,3.75
23/5/2022,2022,16040,1604-0,SUCUYA,PBA,CP73-1547,1,29/1/2022,Gravedad,0.9146,0.6769,1.8231,83.6577,3.75
23/5/2022,2022,16040,1604-0,SUCUYA,PBA,CP73-1547,1,29/1/2022,Gravedad,0.7628,0.7515,2.9055,174.4028,3.75
23/5/2022,2022,16040,1604-0,SUCUYA,PBA,CP73-1547,1,29/1/2022,Gravedad,1.5507,0.7551,3.0253,176.963,3.75
23/5/2022,2022,16050,1605-0,SUCUYA,PBA,CP72-2086,6,9/4/2022,Gravedad,3.6288,0.2997,0.4907,17.0174,1.45
23/5/2022,2022,16050,1605-0,SUCUYA,PBA,CP72-2086,6,9/4/2022,Gravedad,2.2764,0.2833,0.4799,15.2574,1.45
23/5/2022,2022,16060,1606-0,SUCUYA,PBA,NA56-42,10,9/4/2022,Gravedad,5.441,0.2351,0.3256,12.8939,1.45
23/5/2022,2022,16060,1606-0,SUCUYA,PBA,NA56-42,10,9/4/2022,Gravedad,0.3903,0.2929,0.547,17.9211,1.45
23/5/2022,2022,16070,1607-0,SUCUYA,PBA,CP72-2086,6,9/4/2022,Gravedad,0.9292,0.2563,0.302,15.1139,1.45
23/5/2022,2022,16070,1607-0,SUCUYA,PBA,CP72-2086,6,9/4/2022,Gravedad,1.5087,0.2461,0.3973,10.8917,1.45
23/5/2022,2022,16070,1607-0,SUCUYA,PBA,CP72-2086,6,9/4/2022,Gravedad,1.1487,0.297,0.4661,17.7318,1.45
23/5/2022,2022,16070,1607-0,SUCUYA,PBA,CP72-2086,6,9/4/2022,Gravedad,0.2943,0.2804,0.359,15.514,1.45
23/5/2022,2022,16080,1608-0,SUCUYA,PBA,CP72-2086,7,10/1/2022,Gravedad,2.6251,0.5351,1.2445,55.4146,4.37
23/5/2022,2022,16080,1608-0,SUCUYA,PBA,CP72-2086,7,10/1/2022,Gravedad,2.054,0.567,1.3032,58.0597,4.37
23/5/2022,2022,16090,1609-0,SUCUYA,PBA,RB86-7515,0,4/3/2022,Gravedad,1.9768,0.606,1.5731,76.2667,2.63
23/5/2022,2022,16090,1609-0,SUCUYA,PBA,RB86-7515,0,4/3/2022,Gravedad,1.1096,0.612,1.5433,,2.63
23/5/2022,2022,16090,1609-0,SUCUYA,PBA,RB86-7515,0,4/3/2022,Gravedad,0.6225,0.5534,1.256,69.6577,2.63
23/5/2022,2022,16110,1611-0,SUCUYA,PBA,CP72-2086,5,7/4/2022,Gravedad,3.2684,0.2985,0.2847,13.4044,1.51
23/5/2022,2022,16120,1612-0,SUCUYA,PBA,NA56-42,11,7/4/2022,Gravedad,9.9593,0.3111,0.2597,17.1563,1.51
23/5/2022,2022,16130,1613-0,SUCUYA,PBA,CP72-2086,4,8/4/2022,Gravedad,3.4116,0.2679,0.2655,,1.48
23/5/2022,2022,16130,1613-0,SUCUYA,PBA,CP72-2086,4,8/4/2022,Gravedad,4.7085,0.3313,0.32,,1.48
23/5/2022,2022,16141,1614-1,SUCUYA,PBA,CP72-2086,7,14/12/2021,Gravedad,3.2549,0.7282,2.5725,74.1483,5.26
23/5/2022,2022,16141,1614-1,SUCUYA,PBA,CP72-2086,7,14/12/2021,Gravedad,2.1578,0.7558,2.9213,61.05,5.26
23/5/2022,2022,16141,1614-1,SUCUYA,PBA,CP72-2086,7,14/12/2021,Gravedad,0.8585,0.7692,2.952,,5.26
23/5/2022,2022,16142,1614-2,SUCUYA,PBA,CP73-1547,0,4/3/2022,Gravedad,3.3284,0.6914,2.1034,100.6701,2.63
23/5/2022,2022,16150,1615-0,SUCUYA,PBA,NA56-42,11,14/12/2021,Gravedad,5.8657,0.7564,2.6502,128.1008,5.26
23/5/2022,2022,16160,1616-0,SUCUYA,PBA,NA56-42,10,11/4/2022,Gravedad,1.92,0.4126,0.7719,29.2704,1.38
23/5/2022,2022,16160,1616-0,SUCUYA,PBA,NA56-42,10,11/4/2022,Gravedad,2.5962,0.3647,0.5698,24.2926,1.38
23/5/2022,2022,16160,1616-0,SUCUYA,PBA,NA56-42,10,11/4/2022,Gravedad,4.1865,0.3605,0.5577,20.83,1.38
23/5/2022,2022,16160,1616-0,SUCUYA,PBA,NA56-42,10,11/4/2022,Gravedad,3.4508,0.3849,0.6298,27.9723,1.38
23/5/2022,2022,16170,1617-0,SUCUYA,PBA,CG02-163,2,19/12/2021,Gravedad,5.2876,0.8002,3.5218,,5.10
23/5/2022,2022,16170,1617-0,SUCUYA,PBA,CG02-163,2,19/12/2021,Gravedad,0.6656,0.775,3.6934,208.0029,5.10
23/5/2022,2022,16180,1618-0,SUCUYA,PBA,CP72-2086,7,18/12/2021,Gravedad,0.7445,0.6451,1.7977,72.2169,5.13
23/5/2022,2022,16180,1618-0,SUCUYA,PBA,CP72-2086,7,18/12/2021,Gravedad,2.0975,0.7554,2.5735,141.5782,5.13
23/5/2022,2022,16180,1618-0,SUCUYA,PBA,CP72-2086,7,18/12/2021,Gravedad,0.5979,0.7337,2.4675,,5.13
23/5/2022,2022,16180,1618-0,SUCUYA,PBA,CP72-2086,7,18/12/2021,Gravedad,2.6427,0.7384,2.3564,115.047,5.13
23/5/2022,2022,16180,1618-0,SUCUYA,PBA,CP72-2086,7,18/12/2021,Gravedad,0.7708,0.7556,2.9904,,5.13
23/5/2022,2022,16180,1618-0,SUCUYA,PBA,CP72-2086,7,18/12/2021,Gravedad,0.8471,0.7522,2.8683,,5.13
23/5/2022,2022,16180,1618-0,SUCUYA,PBA,CP72-2086,7,18/12/2021,Gravedad,0.9451,0.7717,3.0651,210.0178,5.13
23/5/2022,2022,16180,1618-0,SUCUYA,PBA,CP72-2086,7,18/12/2021,Gravedad,1.2307,0.7864,3.1411,112.3364,5.13
23/5/2022,2022,16180,1618-0,SUCUYA,PBA,CP72-2086,7,18/12/2021,Gravedad,1.1203,0.7824,3.2774,186.8696,5.13
23/5/2022,2022,16190,1619-0,SUCUYA,PBA,CP73-1547,0,27/2/2022,Gravedad,5.9108,0.5444,1.2137,57.004,2.79
23/5/2022,2022,16202,1620-2,SUCUYA,PBA,CP72-2086,6,13/12/2021,Gravedad,1.089,0.715,2.66,,5.29
23/5/2022,2022,16202,1620-2,SUCUYA,PBA,CP72-2086,6,13/12/2021,Gravedad,1.016,0.7354,2.6511,,5.29
23/5/2022,2022,16202,1620-2,SUCUYA,PBA,CP72-2086,6,13/12/2021,Gravedad,0.6965,0.704,2.1881,,5.29
23/5/2022,2022,16210,1621-0,SUCUYA,PBA,CP73-1547,0,9/2/2022,Gravedad,0.3472,0.5858,1.71,,3.39
23/5/2022,2022,16210,1621-0,SUCUYA,PBA,CP73-1547,0,9/2/2022,Gravedad,1.1085,0.7561,2.7044,150.6773,3.39
23/5/2022,2022,16210,1621-0,SUCUYA,PBA,CP73-1547,0,9/2/2022,Gravedad,1.1244,0.7725,3.1487,184.375,3.39
23/5/2022,2022,16210,1621-0,SUCUYA,PBA,CP73-1547,0,9/2/2022,Gravedad,0.8636,0.7745,2.9403,170.6185,3.39
23/5/2022,2022,16210,1621-0,SUCUYA,PBA,CP73-1547,0,9/2/2022,Gravedad,0.158,0.7597,2.248,114.468,3.39
23/5/2022,2022,16210,1621-0,SUCUYA,PBA,CP73-1547,0,9/2/2022,Gravedad,0.5082,0.7333,2.2172,116.0793,3.39
23/5/2022,2022,16210,1621-0,SUCUYA,PBA,CP73-1547,0,9/2/2022,Gravedad,0.5497,0.6884,2.1374,113.1346,3.39
23/5/2022,2022,16210,1621-0,SUCUYA,PBA,CP73-1547,0,9/2/2022,Gravedad,0.859,0.5661,1.4741,65.749,3.39
23/5/2022,2022,16210,1621-0,SUCUYA,PBA,CP73-1547,0,9/2/2022,Gravedad,0.3934,0.645,1.6814,79.3746,3.39
23/5/2022,2022,16210,1621-0,SUCUYA,PBA,CP73-1547,0,9/2/2022,Gravedad,0.9187,0.7095,2.2804,122.2822,3.39
23/5/2022,2022,16210,1621-0,SUCUYA,PBA,CP73-1547,0,9/2/2022,Gravedad,1.165,0.7675,2.875,166.0076,3.39
23/5/2022,2022,16210,1621-0,SUCUYA,PBA,CP73-1547,0,9/2/2022,Gravedad,1.0793,0.7871,2.9441,174.0795,3.39
23/5/2022,2022,16220,1622-0,SUCUYA,PBA,CG02-163,2,13/12/2021,Gravedad,0.7759,0.7551,3.05,,5.29
23/5/2022,2022,16220,1622-0,SUCUYA,PBA,CG02-163,2,13/12/2021,Gravedad,3.0706,0.6996,1.7767,72.337,5.29
23/5/2022,2022,16220,1622-0,SUCUYA,PBA,CG02-163,2,13/12/2021,Gravedad,1.4885,0.7027,1.65,,5.29
23/5/2022,2022,16231,1623-1,SUCUYA,PBA,CP72-2086,7,16/12/2021,Gravedad,1.5217,0.5959,1.5685,59.5988,5.19
23/5/2022,2022,16231,1623-1,SUCUYA,PBA,CP72-2086,7,16/12/2021,Gravedad,2.0468,0.6186,1.6472,65.6461,5.19
23/5/2022,2022,16231,1623-1,SUCUYA,PBA,CP72-2086,7,16/12/2021,Gravedad,0.632,0.6676,1.77,,5.19
23/5/2022,2022,16231,1623-1,SUCUYA,PBA,CP72-2086,7,16/12/2021,Gravedad,0.858,0.6774,1.9065,75.29,5.19
23/5/2022,2022,16242,1624-2,SUCUYA,PBA,Otras,4,6/4/2022,Gravedad,2.3566,0.3391,0.5166,25.405,1.55
23/5/2022,2022,16242,1624-2,SUCUYA,PBA,Otras,4,6/4/2022,Gravedad,1.4505,0.387,0.7955,26.2662,1.55
23/5/2022,2022,16260,1626-0,SUCUYA,PBA,CP73-1547,0,3/3/2022,Gravedad,4.2553,0.6515,1.9712,133.3919,2.66
23/5/2022,2022,16260,1626-0,SUCUYA,PBA,CP73-1547,0,3/3/2022,Gravedad,2.0627,0.5633,1.3687,89.928,2.66
23/5/2022,2022,16260,1626-0,SUCUYA,PBA,CP73-1547,0,3/3/2022,Gravedad,1.4487,0.4995,1.0295,,2.66
23/5/2022,2022,16290,1629-0,SUCUYA,PBA,NA56-42,9,8/4/2022,Gravedad,2.6999,0.3114,0.3699,,1.48
23/5/2022,2022,16290,1629-0,SUCUYA,PBA,NA56-42,9,8/4/2022,Gravedad,1.6198,0.3202,0.6535,26.4463,1.48
23/5/2022,2022,16290,1629-0,SUCUYA,PBA,NA56-42,9,8/4/2022,Gravedad,0.9951,0.2898,0.3795,,1.48
23/5/2022,2022,16290,1629-0,SUCUYA,PBA,NA56-42,9,8/4/2022,Gravedad,2.8809,0.2961,0.2974,,1.48
23/5/2022,2022,16290,1629-0,SUCUYA,PBA,NA56-42,9,8/4/2022,Gravedad,0.7723,0.2549,0.26,,1.48
23/5/2022,2022,16290,1629-0,SUCUYA,PBA,NA56-42,9,8/4/2022,Gravedad,1.4225,0.2714,0.2529,,1.48
23/5/2022,2022,16302,1630-2,SUCUYA,PBA,CG02-163,2,20/12/2021,Gravedad,1.2949,0.6878,2.0604,59.835,5.06
23/5/2022,2022,16302,1630-2,SUCUYA,PBA,CG02-163,2,20/12/2021,Gravedad,1.3045,0.7551,2.9859,,5.06
23/5/2022,2022,16302,1630-2,SUCUYA,PBA,CG02-163,2,20/12/2021,Gravedad,2.2271,0.774,3.6438,220.9357,5.06
23/5/2022,2022,16302,1630-2,SUCUYA,PBA,CG02-163,2,20/12/2021,Gravedad,3.8783,0.7676,2.8483,81.954,5.06
23/5/2022,2022,16302,1630-2,SUCUYA,PBA,CG02-163,2,20/12/2021,Gravedad,1.8679,0.7853,3.1606,281.4929,5.06
23/5/2022,2022,16302,1630-2,SUCUYA,PBA,CG02-163,2,20/12/2021,Gravedad,1.3145,0.6783,2.1716,52.6225,5.06
23/5/2022,2022,16320,1632-0,SUCUYA,PBA,NA56-42,9,11/4/2022,Gravedad,0.3343,0.4748,1.1295,40.9565,1.38
23/5/2022,2022,16320,1632-0,SUCUYA,PBA,NA56-42,9,11/4/2022,Gravedad,3.5187,0.4209,0.8833,29.9132,1.38
23/5/2022,2022,16320,1632-0,SUCUYA,PBA,NA56-42,9,11/4/2022,Gravedad,0.7765,0.4332,0.9555,32.6972,1.38
23/5/2022,2022,16320,1632-0,SUCUYA,PBA,NA56-42,9,11/4/2022,Gravedad,1.4945,0.4182,0.9487,34.8563,1.38
23/5/2022,2022,16320,1632-0,SUCUYA,PBA,NA56-42,9,11/4/2022,Gravedad,1.7929,0.4158,0.8578,28.6838,1.38
23/5/2022,2022,16320,1632-0,SUCUYA,PBA,NA56-42,9,11/4/2022,Gravedad,0.8709,0.5276,1.559,69.3471,1.38
23/5/2022,2022,16331,1633-1,SUCUYA,PBA,RB84-5210,2,22/12/2021,Gravedad,1.5478,0.7991,3.9757,232.199,5.00
23/5/2022,2022,16331,1633-1,SUCUYA,PBA,RB84-5210,2,22/12/2021,Gravedad,1.5112,0.7982,3.8096,227.3335,5.00
23/5/2022,2022,16332,1633-2,SUCUYA,PBA,RB84-5210,2,14/12/2021,Gravedad,2.1825,0.801,4.1771,253.508,5.26
23/5/2022,2022,16332,1633-2,SUCUYA,PBA,RB84-5210,2,14/12/2021,Gravedad,2.1977,0.7802,3.5699,206.1528,5.26
23/5/2022,2022,16332,1633-2,SUCUYA,PBA,RB84-5210,2,14/12/2021,Gravedad,2.1587,0.7766,3.3681,186.2177,5.26
23/5/2022,2022,16333,1633-3,SUCUYA,PBA,CG04-10295,2,21/12/2021,Gravedad,2.4206,0.7564,2.9226,157.2314,5.03
23/5/2022,2022,16333,1633-3,SUCUYA,PBA,CG04-10295,2,21/12/2021,Gravedad,2.5308,0.7644,3.188,175.2847,5.03
23/5/2022,2022,16341,1634-1,SUCUYA,PBA,CP72-2086,0,8/3/2022,Gravedad,0.4791,0.6402,1.6387,70.4852,2.50
23/5/2022,2022,16341,1634-1,SUCUYA,PBA,CP72-2086,0,8/3/2022,Gravedad,0.9193,0.5647,1.2916,47.8102,2.50
23/5/2022,2022,16341,1634-1,SUCUYA,PBA,CP72-2086,0,8/3/2022,Gravedad,0.6888,0.5862,1.3846,55.1192,2.50
23/5/2022,2022,16341,1634-1,SUCUYA,PBA,CP72-2086,0,8/3/2022,Gravedad,0.4812,0.6172,1.5197,65.7027,2.50
23/5/2022,2022,16342,1634-2,SUCUYA,PBA,RB86-7515,0,8/3/2022,Gravedad,1.2465,0.6979,1.8444,92.8473,2.50
23/5/2022,2022,16342,1634-2,SUCUYA,PBA,RB86-7515,0,8/3/2022,Gravedad,1.6363,0.7449,2.167,119.2078,2.50
23/5/2022,2022,16342,1634-2,SUCUYA,PBA,RB86-7515,0,8/3/2022,Gravedad,0.9835,0.738,2.0682,109.7264,2.50
23/5/2022,2022,16342,1634-2,SUCUYA,PBA,RB86-7515,0,8/3/2022,Gravedad,1.5592,0.7506,2.4486,134.9262,2.50
23/5/2022,2022,16350,1635-0,SUCUYA,PBA,CP73-1547,1,22/1/2022,Gravedad,1.1114,0.7725,3.5946,215.3534,3.98
23/5/2022,2022,16350,1635-0,SUCUYA,PBA,CP73-1547,1,22/1/2022,Gravedad,1.632,0.7804,4.0036,244.1634,3.98
23/5/2022,2022,16350,1635-0,SUCUYA,PBA,CP73-1547,1,22/1/2022,Gravedad,1.8235,0.7847,3.7431,223.7875,3.98
23/5/2022,2022,16350,1635-0,SUCUYA,PBA,CP73-1547,1,22/1/2022,Gravedad,1.7434,0.7887,3.7992,233.6454,3.98
23/5/2022,2022,16361,1636-1,SUCUYA,PBA,CP72-2086,7,21/1/2022,Gravedad,1.0516,0.7219,2.3534,178.6915,4.01
23/5/2022,2022,16361,1636-1,SUCUYA,PBA,CP72-2086,7,21/1/2022,Gravedad,0.9806,0.712,2.3447,183.05,4.01
23/5/2022,2022,16361,1636-1,SUCUYA,PBA,CP72-2086,7,21/1/2022,Gravedad,0.6795,0.7536,2.6245,138.6996,4.01
23/5/2022,2022,16361,1636-1,SUCUYA,PBA,CP72-2086,7,21/1/2022,Gravedad,0.8248,0.7074,2.29,,4.01
